,category,question,answer,links
311,기타민원 | 건축물대장,건축물대장 신청시 해당주소에 대한 정보가 없다고 확인이 됩니다,"신청시 아래 사항을 확인해 주시기 바랍니다.
1. 대장구분, 대장종류가 잘못 선택된 경우
2. 여러 개의 지번이 있는 곳에 대표지번이 맞지 않는 경우

2번 경우에 해당하면 해당기관(시군구) 업무담당자에게 정확한 지번 확인 후 신청하시기 바랍니다.

대장구분 및 대장종류에 관한 설명은 다음과 같습니다.

소유자가 한명또는 공동명의일경우 대장구분을 일반,소유자가 아파트나 빌라처럼 여러명일 경우 집합을 선택합니다

일반의 경우 대장종류 - 대지위에 건물이 2개동이상있을때 총괄 /하나의 건물전체는 일반
집합의 경우 대장종류 - 대지위에 건물이 2개동이상있을때 총괄 /하나의동 전체는 표제부 특정호수는 전유부

예) ""민원아파트""가 101동~105동, 상가동 6개동으로 구성이 됐을경우 6개동 전체는 총괄, 상가동 한동 전체는(층별 현황을 알수 있음) 표제부, 101동 1004호 등 특정 호수는 전유부로 신청할 수 있습니다. 위 사례처럼 대장구분의 종류 다 확인시에도 정보가 없음으로 확인이 된다면 시군구 행정기관 업무담당자에게 문의해서 관련지번이 아닌 대표지번 확인후 다시 신청해 주시기 바랍니다.",[]
312,기타민원 | 건축물대장,건축물대장신청시 같은 화면만 반복이 되면서 동번호 입력 요청 메세지 지속적으로 발생합니다.,"사용하시는 컴퓨터에 팝업차단이 되서 생기는 현상으로
건축물대장은 다른 민원사무하고는 달리 팝업창에서 동번호와 호번호를 선택합니다. 컴퓨터 상단에 ""도구>인터넷 옵션 >개인전보 클릭후 팝업차단에 V 표시 해제 후 적용 확인하며 ""상단 보기>도구모음 →툴바나 구글 프로그램 사용중인부분 V 해제""후 이용 하시기 바랍니다.",[]
313,민원신청,결제를 했는데 신청 내용이 확인되지 않습니다.,"정부24 상단 MyGov > 나의 서비스 > 서비스 신청 내역을 클릭하면 처리상태가 보여집니다.

정상적으로는 처리완료(문서출력)으로 보여져야 하나 데이터 전송과정에서 해당시군구 연계서버가 불안정 할때 처리가 조금 지연이 될 수 있습니다 잠시후 새로고침을 눌러서 다시 한번 확인 해 보시기 바랍니다",[]
314,민원발급,가족관계증명서 프린터 발급이 가능한가요?,"정부24에서는 가족관계증명서가 발급되지 않습니다.

인터넷 발급을 원하시는 경우 법원 전자가족관계등록시스템을 통한 인터넷 발급
법원 인터넷 발급사이트 : http://efamily.scourt.go.kr 이용하시기 바랍니다.

가족관계증명서로 확인 가능한 사항은 다음과 같습니다.
* 본인의 가족관계증명서는 부모 ,본인 ,배우자, 자녀 3대까지 확인이 가능합니다.
* 형제자매까지 확인을 원하는 경우는 부모님 기준으로 가족관계증명서 발급받아야 합니다.",[]
315,민원발급,‘오류 코드: 8’ 이라는 메세지가 나타납니다.,"사용자 PC운영체제의 서비스팩 버전과 msxml이 상이한 버전으로 설치되어 발생하는 오류 입니다.
윈도우 시스템파일의 손상이라던가, 소프트웨어 업데이트로 인해 버전이 맞지 않는 경우에 발생될수 있습니다.

마이크로 소프트 다운로드 센터에서 업데이트 프로그램(MSXML4 SP3)을 다운받으셔서 설치하시면 됩니다.
마이크로 소프트 다운로드 센터 바로가기

성공으로 확인되면 정상적으로 등록된 것이니 다시 인쇄하여주시고,

프로그램이 제대로 설치되지 않았거나, dll 파일이 등록 안된 경우

윈도우 [시작-실행]을 클릭하여 열기 입력란에 아래와 같이 입력하신 후 확인 버튼을 눌러주십시오.

regsvr32 C:\Windows\System32\msxml4.dll

그럼에도 오류가 발생할 경우 불편하시더라도 다른 환경에서 출력시도하시거나, Help Desk(070-7308-9203~7)로 연락 주시기 바랍니다.

단, 영문 XP 사용자일 경우 [제어판-언어설정]에서 모두 한국어로 선택을 후 출력을 진행해주시기 바랍니다.",['http://www.microsoft.com/ko-kr/download/details.aspx?id=15697']
316,기타민원,초등학교 배정도 신청되나요?,"초등학교 배정은 각 지역의 주민센터에서 전입지 주소에 따라 전입신고 담당공무원이 안내하는 것입니다.
온라인 전입신고를 이용하시는 경우 3단계 초등학교 배정정보 안내
초등학교 배정정보 작성 > 대상자의 성명과 주민번호 등록

담당기관에서 처리가 완료되면 MyGov - 나의 민원 - 민원신청 내역에서 접수번호 클릭후 초등학교 배정 확인증을 출력하여 이용하시면 됩니다.",[]
317,기타민원,주민등록정정(말소)신고의 거주불명등록이 뭔가요?,"거짓전입 및 무단전출을 하면 신고한 최종 주소지에 “거주불명등록” 될 수 있고, “거주불명등록” 후 1년 내에 실제 거주지에 재등록하지 않으면 최종 주소지 관할 읍면동 주민센터로 주소를 옮겨 “거주불명등록” 됩니다.",[]
318,기타민원,온라인 주민등록정정(말소)신고 처리시간,"온라인 주민등록정정(말소)신고는 업무시간(9시~18시)까지 받은 민원에 한해 즉시처리(3시간 내)를 하며 근무시간 외(18시 이후, 공휴일)에 신청한 민원은 근무 시작시간으로부터 3시간 내에 처리합니다.",[]
319,기타민원,온라인 주민등록정정(말소)신고 시 세대주 확인 방법,"온라인 주민등록정정(말소)신고 시 [세대주확인]이 필요한 경우는
세대주 변경, 세대분가, 세대합가 신청에 따라 전세대주와 현세대주의 세대주 확인이 필요한 경우가 발생됩니다.

세대주 확인이 필요한 세대주가 정부24에 접속하여 상단 메뉴중 서비스 > 사실/진위확인 > 세대주확인을 클릭하여 성명, 주민등록번호, 입력확인번호를 넣은 후 인증서를 통한 본인확인 후 이용하시면 됩니다.
세대주 확인이 안된 상태로 8일이 경과하면 자동으로 취소됩니다.",[]
320,기타민원,"온라인 주민등록정정(말소)신고 시, 세대주 확인이 필요한 경우","전 세대주 또는 현 세대주의 인증서(공동, 금융)를 통해 본인확인을 수행합니다.",[]
321,전입신고,전입신고를 완료 한 뒤에는 어떤 걸 처리해야하나요?,"일반적으로 전입신고를 완료한 후에 확인하셔야 할 사항입니다.
본인 및 세대원의 상황에 맞춰 확인하시기 바랍니다.

1. 주민센터에 방문하여 처리할 사항
- 주민등록증뒷면정리
- 자녀의 취학통지서(학교배정) 수령

2. 자동차등록번호판 시.도간 변경 등록신청
- 전입신고후 14일이내 시군구 차량등록사업소에 신청
- 전국 자동차번호판은 자동으로 처리됨(ex. 00가 0000)

3. 중학교 전학(편입학) 배정신청
- 다니던 학교의 재학증명서 수령
- 지방교육청 방문 후 학교 배정
- 배정받은 학교에 배정통지서 접수

4. 고등학교전학(편입학) 배정신청(단,인문계 평준화지역)
- 고등학교배정
- 시도교육청,재적학교",[]
322,기타민원,온라인 주민등록재등록신고 시 전출입 구분은 어떤걸 선택해야 하나요?,"말소지와 현거주지가 다를 경우에만 전출입 구분을 선택함
- 세대구성 : 단독 또는 세대원 전부가 새롭게 전입하는 곳(주소지)에 세대를 구성하는 경우
- 세대편입 : 새롭게 전입하는 주소지의 세대주(가족)에 세대원으로 편입하는 경우
- 세대합가 : 두 세대주가 하나의 새대로 구성하는 경우 새롭게 전입하는 주소지의 세대주를 그대로 유지하고 본인이 세대원으로 전입하는 경우",[]
323,기타민원,"온라인 주민등록재등록신고 시, 세대주 확인이 필요한 경우","말소지와 재등록지가 다르며 전출입 구분에 따라 세대주 확인이 필요함
- 세대구성시 세대주가 아닌 세대원이 신청하면 재등록지 세대주의 확인 필요
- 말소지의 세대원이 재등록지의 세대원으로 세대편입을 하면 재등록지 세대주의 확인 필요
- 세대합가시 말소지의 세대주가 아닌 세대원이 신청하는 경우 양측 세대주의 확인 필요",[]
324,기타민원,온라인 주민등록재등록신고시 과태료는 언제 납부하나요?,민원처리 담당자가 민원처리 후 과태료 고지서를 민원인에게 우편발송하면 민원인은 과태료 고지서를 수령한 후 은행 또는 우체국에 수납하면 됩니다.,[]
325,기타민원,온라인 주민등록재등록신고 신청 대상자,"말소 또는 거주불명등록이 된자면 모두 신청이 가능함
추가감면 또는 면제자도 온라인으로 신청이 가능함
(해외이주자, 수감자, 장기요양자, 현역입영자 등)",[]
326,기타민원,온라인 주민등록재등록신고 제약사항,"- 온라인 주민등록재등록신고는 민원처리 후 과태료를 추후 징수함
- 민원처리담당자는 민원처리 후 과태료 고지서를 출력하여 민원인에게 우편 발송함
- 온라인으로 신청한 경우 지연확인사유서 작성은 생략
- 온라인 주민등록재등록신고는 말소 또는 거주불명등록 된 사람은 모두 신청이 가능함
- 민원처리담당자가 민원인의 경제적 사정 등을 고려하여 과태료 경감 여부를 결정함
- 근무시간(09 ~ 18시) 이후에 접수된 건은 익일 접수하여 처리",[]
327,전입신고,온라인 전입신고 시 [세대주확인]은 어떻게 하나요?,"① 온라인 전입신고 시 [세대주확인]이 필요한 경우 전입하고자 하는 주소지의 세대주가
“정부24”에 접속하여 상단 메뉴 중 [서비스 > 신청/확인/공유 > 사실/진위확인 >세대주 확인 ]을 선택합니다.

② 성명, 주민등록번호, 입력확인번호를 넣은 후 인증서(공동, 금융)를 통한 본인확인을
완료하시면 확인 가능한 세대주 정보가 제공됩니다.

③ 신청된 전입신고를 확인하시고 상세내역 하단의 [본인확인] 버튼을 클릭하시면 세대주 확인이 완료됩니다.


전입신고가 정상적으로 완료되면 [주민등록표열람]을 통해 확인 가능합니다.

단, 전입신고 후 세대주확인이 안된 상태로 8일이 경과하면 자동으로 취소됩니다.",[]
328,전입신고,온라인 전입신고 시 전출입 구분은 어떤걸 선택해야 하나요?,"○ 전입구분
- 세대구성
· 단독 또는 세대주와 세대원 일부(전부포함)가 새롭게 전입하는 곳에서 세대를 구성하는 경우
- 세대편입
· 이사할 곳에 세대주가 있고 그곳에 세대원으로 주소를 옮기는 경우
- 세대합가
· 이사할 곳에 세대주가 있고 그곳에 주소를 전입신고 하면서 세대를 합치는 경우
(※ 별도의 세대주변경 신고로 세대주를 변경하는 것이 가능)

○ 전출구분
- 세대전부 전출
· 세대주를 포함하여 세대 전부가 이사를 가는 경우
- 세대주를 포함한 세대일부 전출
· 세대주를 포함하여 세대원 일부가 이사를 가는 경우
※ 남은 세대원 중 1명을 세대주로 선정하여 세대를 구성해야 함
- 세대주를 포함하지 아니하는 세대일부 전출
· 세대주는 그대로 있고 세대원 일부만 이사를 가는 경우

○ 전출·입 선택기준
- 세대구성, 세대전부 전출
· 우리식구가 모두 함께 이사를 갑니다.
- 세대구성, 세대주를 포함하여 세대일부 전출
· 아버지(세대주)와 함께 새로운 곳으로 이사갑니다. 어머니(남은 세대주)와 누나는 직장 때문에 이전 집에 계속 살게 되었습니다.
- 세대구성, 세대주를 포함하지 아니하는 세대일부 전출
· 누나와 저는 (둘다 세대원 ) 직장 때문에 부모님과 떨어져 새로운 곳으로 이사를 가게 되었습니다.

- 세대편입, 세대전부 전출
· 우리 식구 모두 함께 고모님 집으로 세대원으로 이사를 갑니다.
- 세대편입, 세대주를 포함하여 세대일부 전출
· 아버지(세대주)와 함께 고모님 집으로 이사를 가고 어머니는 이전 집에 계속 살게 되었습니다.
- 세대편입, 세대주를 포함하지 아니하는 세대일부 전출
· 어머니(세대원)와 함께 고모님 집으로 이사를 가고 아버지(세대주)는 이전 집에 계속 살게 되었습니다.

- 세대합가, 세대전부 전출
· 결혼하여 부모님과 따로 살다가 우리가족 전부가 부모님 집에 들어갑니다. 이때 세대주변경도 함께 하려고 합니다.

- 세대합가, 세대주를 포함하여 세대일부 전출
· 결혼하여 부모님과 따로 살다가 세대주를 포함한 우리가족 일부가 부모님 집에 들어갑니다. 이때 세대주변경도 함께 하려고 합니다.",[]
329,전입신고 | 처리결과,온라인 전입신고 처리가 완료되었는데 처리결과를 확인할 수 없습니다.,"전입신고 담당자가 전입처리를 완료한 후 시스템 간 자료 동기화를 위해 약간의 시간(최대 10분)이 소요됩니다.

잠시만 기다려 주시면 정부24에서 처리완료 된 전입신고 정보를 확인할 수 있습니다.",[]
330,전입신고,온라인 전입신고 처리시간은 어떻게 됩니까?,"온라인 전입신고는 업무시간(9시~18시)에 받은 민원에 한해 즉시처리(3시간내)됩니다.

근무시간외(18시 이후, 공휴일)에 신청한 민원은 근무 시작 시간으로부터 3시간 내에 처리가 됩니다.

* 신청시간이 15시를 넘긴 경우, 익일에 처리될 수 도 있습니다. (근무시간기준 3시간 내 익일처리)",[]
331,민원발급,"“No Xecure Plug-In”또는 “-102"", :-204"", ""-903"", -904” 에러 발생시 어떻게 하나요?","이러한 경우는 웹구간암호화 프로그램인 XecureWeb이 정상적으로 설치되지 않아서 발생합니다. 따라서 인터넷 보안설정 변경 후 보안프로그램을 수동으로 설치해야 합니다.

(보안설정 변경방법)
1. 인터넷창 상단 [도구 -> 인터넷 옵션 -> 보안] 신뢰할 수 있는 사이트 선택 후 사이트 버튼 클릭하여 ttp://www.gov.kr / *.gov.kr 추가합니다.
2. 인터넷옵션창 하단 사용자 지정수준 클릭하여 ""Active X 컨트롤을 자동으로 사용자에게 확인"" 항목을 사용으로 선택 후 적용합니다.

(보안프로그램 수동설치 방법)
1. 홈페이지 - 고객센터 - 민원발급지원 - 프로그램 설치 확인 -> 1. 개인정보암호화 수동설치 파일을 바탕화면에 저장 후 모든 인터넷 브라우저(인터넷창)를 종료합니다.
2. 컴퓨터 제어판 -> 프로그램 제거에서 'XecureWeb Control'을 제거합니다.
3. 컴퓨터 재부팅 후 바탕화면에 저장한 파일을 실행하여 설치완료 후 새창으로 정부24에 접속합니다.

처리가 안되거나 진행이 어려울 경우 Help Desk(1588-2188)로 연락주시기 바랍니다.",[]
332,민원신청,“Client SM 소켓 서버에 바인딩 하지 못하였거나...”또는 “-204” 에러 발생시,"이러한 경우는 보안 프로그램 또는 회사 네트웍 방화벽에서 프로그램을 차단하는 경우가 많습니다.

해당 프로그램 환경설정에서 차단된 것이 있는지 확인하고 허용으로 정책을 변경하거나 변경이 안되는 프로그램들은 프로그램 추가제거에서 제거후 제큐어웹을 재설치 하십시요.

대상프로그램 : V3, 안철수 방화벽, 노튼바이러스, nod32, 바이로봇, 하우리 라이브콜, Avast, ESET Magefee 등등",[]
333,민원발급,출력되지 않고 출력완료로 변경되었습니다,"프린트 설정으로인해 정보를 제대로 확인하지못하여 발생하거나, 발급프로그램이 불안정하게 설치되어서 나타날수 있는 현상입니다.

-프린터 설정변경
[제어판-프린터및팩스] 화면에서 해당 프린터의 속성으로 들어갑니다.



[일반]텝에서 ""인쇄기본설정""으로 클릭 후 인쇄속도또는 인쇄화질이 고속 또는 저화질인 경우 표준 또는 고화질로 설정을 변경합니다.
프린터에 따라 미리보기 기능이 있는경우는 사용하지않도록 해제합니다.
토너(잉크)절약-사용안함으로 변경해서 이용해주시기 바랍니다.
[고급]텝에서 ""스풀기능을 사용하지 않고 인쇄""에 체크 합니다.
[제어판-프린터및팩스] 화면에서 해당 프린터의 속성으로 들어갑니다.
[포트]텝의 ""양방향지원""을 체크해제 해주시고,
[고급]텝에서 ""스풀기능을 사용하지 않고 인쇄""에 체크 합니다. 하단에 있는 ""적용"" 버튼을 클릭하시고,
[일반]텝에서 ""인쇄기본설정""으로 클릭 후 인쇄속도또는 인쇄화질이 고속 또는 저화질인 경우
표준 또는 고화질로 설정을 변경합니다.
[미리보기 기능] 사용은 지원하지 않으니 프린터 설정을 확인 후 인쇄속도/품질을 표준/보통으로 변경,
미리보기 기능-체크해제, 토너(잉크)절약-사용안함으로 변경해서 이용해주시기 바랍니다.
하단에 있는 ""적용"" 버튼을 클릭하고 사용하시면 됩니다.


그래도 동일하다면 아래의 발급프로그램을 재설치하시기 바랍니다.


인터넷 민원발급 프로그램(ezCertForClient) 수동설치(Windows 98/ME/2000/XP/2003)

인터넷 민원발급 프로그램(ezCertForClient) 수동설치(Windows Vista/7)

1. 인터넷 민원발급 프로그램 설치파일을 저장 합니다. 저장이 완료되면 열려있는 브라우저(인터넷 창)를 다 종료 합니다.
2. 제어판의 프로그램 삭제(추가) 에서 정부24 민원발급 프로그램을 제거 합니다.
3. C 드라이브(로컬드라이브) -> Program files -> SGA 폴더가 남아있다면 삭제 합니다.
4. 바탕화면에 저장한 설치 프로그램 파일을 더블 클릭하여 실행을 하고 설치가 완료되면 재부팅하여 정부24에 접속을 하여 인쇄를 하면 됩니다.","['http://www.gov.kr/main?d=AA100DataDownApp&SAVE_FILE_NM=38000.exe', 'http://www.gov.kr/main?d=AA100DataDownApp&SAVE_FILE_NM=39000.exe']"
334,민원신청,"민원신청시 -406, -407, -601,-400,-403 등 에러 메시지 내용","■ -406 에러
정부24에 신청하신 민원은 시군구, 시도 등 각 민원처리기관의 운영시스템과 연계하여 신청, 열람, 발급 등을 처리하고 있으며 “-406 에러”는 신청 시점에 민원처리기관과 송수신 데이터를 암복호화하는 과정에서 발생하는 오류입니다.

■ -407 에러
정부24에 신청하신 민원은 시군구, 병무청 등 각 민원처리기관의 운영시스템과 연계하여 신청, 열람, 발급 등을 처리하고 있으며 ""-407 에러”는 신청 시점에 민원처리기관 서버에 접속은 가능하나 서버 과부하 또는 해당 시스템장애로 인해 1분 안에 응답을 받지 못한 경우 발생하는 오류입니다.

■ -403 에러
정부24에 신청하신 민원은 시군구, 시도 등 각 민원처리기관의 운영시스템과 연계하여 신청, 열람, 발급 등을 처리하고 있으며 “-403 에러”는 신청 시점에 민원처리기관 서버에 접속할 수 없는 경우에 발생하는 오류입니다.

■ -601 에러
정부24에 신청하신 민원은 시군구, 시도 등 각 민원처리기관의 운영시스템과 연계하여 신청, 열람, 발급 등을 처리하고 있으며 “-601 에러”는 신청 시점에 민원처리기관 서버가 장애일 경우 발생하는 오류입니다.

■ -400 에러
정부24에 신청하신 민원은 시군구, 시도 등 각 민원처리기관의 운영시스템과 연계하여 신청, 열람, 발급 등을 처리하고 있으며 “-400 에러”는 신청 시점에 민원처리기관 서버와 신청데이터를 전송하는 도중 발생하는 오류입니다.

우선 인터넷 브라우저의 도구 -> 인터넷 옵션 -> 쿠키삭제 , 파일 삭제를 진행하고 설정에 들어가서 저장된 페이지의 새 버전 확인의 페이지를 열 때마다로 체크 후 인터넷 새 창을 열어 주소(www.gov.kr)를 직접 입력 후 이용해 주시기 바랍니다.

인터넷 옵션 변경은 인터넷 창 상단의 [도구 -> 인터넷 옵션 -> 고급] 화면에서 ""타사브라우져 확장기능""에 대한 항목을 ""사용 해제"" 후(재부팅) 이용 하시기 바랍니다.

민원 신청시 'http 400오류 웹페이지를 찿을 수 없습니다'메세지 발생시 [인터넷옵션-고급내 타사, http오류, utf-8 해제 후, 도구-> 추가 기능관리->크롬 프레임 '사용해제"" 후 새창 접속해서 이용 해 주시기 바랍니다.

해당 오류가 지속적으로 발생하는 경우 Help Desk (1588-2188) 또는 홈페이지 하단 사이트 이용문의를 이용 하시기 바랍니다.",[]
335,민원발급,정부24에서 호적등본 발급이 가능한가요?,"기존의 호적등초본 신청은 2008년 1월 1일부로 가족관계등록부로 변경되었습니다.

기존의 호적부의 등초본 신청을 원하시는 경우 가족관계증명서를 신청 하시기 바랍니다.

가족관계증명서의 인터넷 발급을 원하시는 경우 법원 전자가족관계등록시스템을 통한 인터넷 발급
법원 인터넷 발급사이트 : http://efamily.scourt.go.kr 이용하시기 바랍니다.",[]
336,민원발급,정부24에서 영문 주민등록등(초)본 발급이 가능한가요?,"정부24에서는 영문 주민등록표 등(초)본 온라인 발급 서비스를 제공하고 있습니다.

영문 주민등록표 등(초)본은 신청인의 주소, 성명 등의 영문변환이 필요하여

관할 주소지 주민센터 주민등록 담당자의 확인 처리 이후 발급됩니다.(평일 근무시간 기준, 약 3시간 이내)

이용방법은 다음과 같습니다.

1. 정부24 홈> 자주 찾는 서비스에서 주민등록표등본(초본) 클릭> 영문주민등록표등본 또는 초본 선택 또는 통합검색에서 주민등록표등본 검색 후 신청 버튼 클릭 > 영문주민등록표등본 또는 초본 선택

2. 1단계 신청화면에서 신청인의 성명, 주소 등을 입력하고, 외교부 여권정보 활용 동의

3. 2단계 영문 주민등록표등본(초본) 신청서 작성 후 민원신청

4. 주민센터 담당자가 신청내역 확인 후 영문 주민등록표등본(초본) 생성

5. 정부24 홈> 마이페이지> 나의민원> 민원신청내역에서 확인",[]
337,민원발급,문서출력시 fail to initalize ezcert forclient control error 에러가 발생합니다.,"발급 프로그램의 정상적으로 설치되지 않아 초기화 설정 오류시 발생하는 에러입니다.

(발급프로그램 수동설치 방법)

① 윈도우 버전 확인 (바탕화면 - 내피씨 or 컴퓨터 우클릭 속성 )
② 정부24 홈페이지 - 고객센터 - 민원발급지원 - 프로그램 설치 확인 - 보안 필수 프로그램 중
- 인터넷 민원발급 (ezCertForClient) 프로그램을 컴퓨터 OS(윈도우Xp 또는 윈비스타, 윈7 이상)에 맞게 선택 후 저장
③ 모든 인터넷창 종료 후
④ 시작 - 제어판 - 프로그램 및 기능 - 정부24 민원발급프로그램 삭제
⑤ 바탕화면 저장된 프로그램 더블클릭 실행
⑥(32비트 인 경우) 바탕화면 왼쪽 하단에 시작 버튼 옆에 아이콘 중 ""e""라고 되어 있는 ""Internet Explorer 브라우저 시작"" 아이콘에 오른쪽 마우스를 클릭하여 ""관리자 권한으로 실행""으로 정부24 접속
(64비트 인 경우 ) 바탕화면의 컴퓨터 -> 로컬드라이브C -> Program files(x86) -> Internet Explorer
-> iexplore.exe 아이콘에 오른쪽 마우스를 클릭하여 ""관리자 권한으로 실행""으로 정부24 접속

⑦ 도구- 인터넷 옵션 - 보안에서 신뢰할수 있는 사이트에 *.gov.kr 추가 등록
⑧ 도구 - 호환성보기 설정 - gov.kr 추가 등록 후 이용 부탁드립니다.",[]
338,인증,인증서 확인시 '서명검증에 실패했습니다. 인증서가 유효한 것인지 확인하시기 바랍니다.'라는 메세지가 발생합니다.,"아래 안내사항을 참고하여 이용 바랍니다.

1. 이용하시는 인증서의 유효성 여부 확인이 필요합니다.
- 공동인증서의 구분에 개인으로 되어 있는지 확인 부탁드리며,
개인사업자 공동인증서의 경우 사용이 불가하오니 주민번호를 통해 발급 되어 있는 공동인증서를 이용바랍니다.

2. 주민번호를 통해 발급받은 개인 인증서가 맞는 경우
공동인증서 창 왼쪽 하단 '인증서보기' 를 클릭하시어
인증서 정보가 '이 인증서의 전자서명이 올바릅니다.' 라고 되어 있는지 확인 부탁드립니다.
해당 메시지가 아닌 cert is revocked 등 다른 메시지가 확인된다면 해당 인증서는 폐기된 인증서로 재발급 후 이용부탁드립니다.

위 경우가 아니시라면 아래 프로그램 설치 후 이용부탁드립니다.

1) 모든 인터넷창 종료 후

2) 제어판 - 프로그램 제거 - AnySign4PC , touchen key~32bit(또는 64bit)제거, touchen nxkey~32bit(또는 64bit)제거,

3) PC 왼쪽하단 윈도우 시작클릭후 -모든프로그램-internet explore에 마우스 우클릭 하시면 관리자 권한실행 클릭 후 정부24 접속

4) 도구- 인터넷 옵션 - 보안에서 신뢰할수 있는 사이트에 *.gov.kr 추가 등록

5) 도구 - 호환성보기 설정 - gov.kr 추가

6) 정부24메인화면 상단 - 고객센터 - 서비스지원 - 프로그램 설치 확인에서 - 공동인증서 및 화면 보안 (AnySign4PC)파일 , 키보드 보안(touchen nxkey~32bit) 프로그램을 바로 실행 (64비트는 32비트, 64비트 모두 실행) 후 이용 부탁드립니다.",[]
339,민원신청,민원신청 후 문서생성 중이라고 뜹니다.,신청하신 데이터를 발급물로 처리하는 과정에서 발생한 에러로 Help Desk(1588-2188) 또는 홈페이지 하단 사이트 이용문의로 접수번호를 알려주시면 바로 조치해 드리겠습니다.,[]
340,민원신청 | 회원관리,회원탈퇴하고 싶습니다.,로그인 후 정부24 사이트맵 > My Gov > 회원정보 > 회원탈퇴를 클릭하여 진행하시면 됩니다.,[]
341,민원신청,자녀의 주민등록초본 발급이 가능한가요?,"주민등록등본 상 세대원의 주민등록초본 발급은 가능합니다.

예를 들어 부모가 어린 자녀의 초본을 발급하는 경우, 부모의 아이디로 로그인 하여 신청인 정보에 자녀의 정보를 입력하시면 자녀의 주민등록초본 발급이 가능합니다.",[]
342,민원신청,병적사항이 포함된 주민등록초본을 받고 싶습니다.,주민등록초본 신청 시 신청서에서 병역사항 등의 포함 여부를 선태 택 후 민원신청 할 수 있습니다.,[]
343,민원신청,민원결과를 팩스나 파일로 받을 수 없나요?,"정부24에서는 현재 신청하신 민원 결과물을 보안 부분과 위변조 방지로 인해 e-mail로 발송하거나 그림파일로 저장, 팩스 서비스는 제공하고 있지 않습니다.",[]
344,민원신청,자동차등록원부는 소유주만 발급이 가능한가요?,"본인 뿐만 아니라 타인 소유의 차량에 대한 자동차등록원부 갑(을)부 신청이 가능합니다.

신청시 발급유형은 다음 4가지로 구분되오니 사용용도에 맞추어 신청하시기 바랍니다.
1. 공개(주민번호+사용본거지) : 주민번호,사용본거지 모두 공개
2. 비공개 : 주민번호,사용본거지 비공개
3. 비공개(주민번호) : 주민번호 비공개, 사용본거지 공개
4. 비공개(사용본거지) : 주민번호 공개, 사용본거지 비공개

정확한 사용용도를 모를 시에는 필수 입력항목인 차량등록번호, 소유자명만 입력하여도 민원신청은 가능합니다.",[]
345,민원신청,열람문서는 법적효력이 있나요?,인터넷 발급서비스(온라인발급(프린터출력) 수령방법 선택)를 통해 출력한 출력물은 법적 효력이 있으나 열람서비스 출력물은 법적인 효력이 없습니다.,[]
346,민원신청,우편수령 주소를 확인(변경)하고 싶습니다.,"민원신청시 지정하신 우편수령 주소는 ‘MyGov' > '나의 민원’ > ‘민원신청내역’ 메뉴에서 신청민원을 클릭하면 확인하실 수 있습니다.

우편수령지 변경을 원하시는 경우 민원이 접수된 이후에는 정부24에서 변경이 불가하오니 해당 처리기관에 직접 변경을 요청해 주시기 바랍니다.",[]
347,민원신청,신청했던 민원을 취소하고 싶은데 어떻게 해야 하나요?,"[MyGov>나의민원>민원신청 내역]에서 해당민원의 취소 버튼이 보이면 민원인이 직접 취소버튼을 클릭하여 취소가 가능합니다.
단, 처리중인 경우에는 이미 처리기관에서 담당자가 접수한 이후이므로 해당기관의 담당자에게 직접 연락하여 취소요청을 하셔야 합니다.

해당 처리기관의 민원담당자가 취소 처리하면 처리상태가 [취소]로 바뀌며, 수수료결제를 한 민원의 경우, [환불요청]버튼이 보여지게 되며, 결제수단이 계좌이체인 경우 요청일로부터 2일 후에, 계좌이체가 아닌 경우 화요일(목~일 요청건), 금요일(월~수 요청건)에 환불요청을 한 통장으로 입금처리가 됩니다.
민원신청 후 취소 시, 부가수수료는 환불이 안됩니다.",[]
348,민원신청,민원신청 가능한 시간을 알려주세요,"정부24에서 제공중인 즉시 발급 민원은 시간제약없이 24시간 서비스 이용이 가능합니다.
단, 정부24에서 신청하는 주민,토지,건축물대장 등의 민원신청의 경우 시군구 서버점검등의 이유로 신청이 불가할 수 있습니다.
이에 야간 또는 주말 시군구 작업등을 공지사항을 통해 안내해드리고 있사오니, 신청이 불가능 한 경우 공지사항을 통해 내용을 확인하시기 바랍니다.

또한, 신청 후 해당 기관에서 처리하는 민원의 경우 민원처리 기준에 따라 일정시간의 업무처리가 필요한 민원으로 민원관련 상세처리내용은 해당 민원명을 검색하여 민원사무 처리 기준표에서 확인 부탁드립니다.",[]
349,민원신청,농지원부 발급시 유의사항이 궁금합니다.,"농지원부 신청서 상단탭에 관할구역안/ 관할 구역밖으로 신청서 탭이 나뉘어 져있습니다

○ 농지소재지가 관할구역안인 경우 온라인으로 즉시 발급이 가능합니다.
○ 농지소재지가 관할구역밖인 경우 즉시 발급이 불가능 하므로 민원신청시 ""농지원부등본교부신청-관할구역밖""을
선택하신후 신청하시기 바랍니다.

(처리기한)
- 농지소재지가 관할구역안인 경우 : 즉시 발급
- 농지소재지가 관할구역밖인 경우 : 온라인으로 발급시 ""민원사무처리기준표""의 처리기한에 따라 최대 10일이 소요 됩니다.

(주의사항)
-자경 및 임차 농지의 경작면적이 1000평방미터 이상일 경우만 발급 가능합니다.
-경작구분이 확인되지 않을 경우 발급이 되지 않습니다.",[]
